asset_id,asset_type,section_type,zone,age_years,inspection_interval_days,last_inspection_days_ago,overdue_ratio,traffic_density_trains_per_day,max_speed_kmph,load_tonnage_daily,weather_exposure_index,temperature_extremity_index,gradient_curvature_index,condition_rating,corrosion_index,historical_failures_last_2yrs,avg_repair_time_hours,redundancy_available,distance_from_depot_km,passenger_footfall_daily,freight_value_index,trains_affected_if_failure,risk_score,failure_within_30_days,criticality_score,urgency_score,impact_score,final_priority_score
AST-005058,Level_Crossing,Main_Line,NorthEastern,19.39,60,20.3,0.338,20.5,100,6479.3,0.857,0.601,0.396,2.39,0.396,0,8.6,False,11.0,5166,0.007,12,0.3575,0,0.6789,0.0902,0.5215,0.4117
AST-005059,Track,Yard,Northern,20.59,30,47.9,1.596,14.1,110,2837.6,0.344,0.303,0.527,2.63,0.275,1,16.8,True,13.4,262,0.507,4,0.3466,0,0.3904,0.4755,0.1466,0.362
AST-005060,Level_Crossing,Main_Line,Central,24.57,60,59.7,0.994,40.9,130,3978.7,0.41,0.243,0.202,2.88,0.383,1,3.4,True,16.1,268,0.141,12,0.4854,1,0.642,0.3151,0.1206,0.4351
AST-005061,Signal,Branch_Line,NorthEastern,22.1,15,7.0,0.465,20.9,130,5899.7,0.772,0.268,0.323,2.86,0.553,1,26.9,False,46.9,871,0.059,12,0.5186,0,0.7391,0.174,0.3543,0.474
AST-005062,Points_and_Crossing,Siding,Southern,2.69,20,7.0,0.35,4.4,100,2538.9,0.555,0.375,0.268,5.0,0.388,0,12.2,True,54.4,290,0.597,1,0.301,0,0.2978,0.0933,0.1494,0.2254
AST-005063,Bridge,Main_Line,NorthEastern,42.91,180,93.1,0.517,15.8,100,2280.8,0.518,0.736,0.095,3.25,0.22,1,13.0,True,27.8,884,0.153,4,0.4333,0,0.366,0.1879,0.1275,0.3059
AST-005064,Points_and_Crossing,Main_Line,Western,4.65,20,2.2,0.109,72.7,60,6823.2,0.461,0.313,0.171,4.41,0.278,0,15.5,True,22.1,959,0.565,13,0.0647,0,0.6654,0.0291,0.2688,0.2666
AST-005065,Points_and_Crossing,Main_Line,Western,19.87,20,1.2,0.058,20.3,100,4268.3,0.565,0.374,0.075,3.11,0.638,1,22.9,False,7.2,570,0.269,16,0.4631,0,0.6554,0.0654,0.3947,0.4111
AST-005066,Bridge,Main_Line,Central,72.09,180,155.6,0.864,34.2,110,3020.8,0.497,0.249,0.107,2.38,0.383,0,4.0,False,22.3,1958,0.099,38,0.3631,0,0.7303,0.2305,0.6046,0.4763
AST-005067,Track,Siding,NorthEastern,8.72,30,110.8,3.694,6.6,100,828.6,0.635,0.609,0.444,2.61,0.366,0,18.6,True,47.6,259,0.367,2,0.3995,0,0.2611,0.8,0.1066,0.4142
AST-005068,Points_and_Crossing,Main_Line,Central,5.49,20,0.6,0.029,71.8,60,11892.3,0.241,0.66,0.412,3.77,0.287,0,11.8,True,26.5,1576,0.482,21,0.3081,0,0.6654,0.0077,0.3503,0.3465
AST-005069,Bridge,Main_Line,Western,74.1,180,18.0,0.1,35.3,80,7787.3,0.513,0.696,0.497,3.08,0.284,0,13.7,True,17.8,945,0.444,9,0.4202,0,0.539,0.0267,0.22,0.3274
AST-005070,Signal,Branch_Line,Eastern,4.52,15,25.8,1.717,19.7,100,2598.3,0.776,0.121,0.297,2.98,0.503,0,13.3,True,17.6,1194,0.035,5,0.2785,0,0.4016,0.4579,0.1358,0.3389
AST-005071,Level_Crossing,Siding,Western,25.55,60,146.2,2.437,9.1,100,602.0,0.573,0.56,0.552,1.47,0.413,2,17.5,True,23.6,202,0.019,1,0.597,0,0.271,0.7499,0.0264,0.4518
AST-005072,Track,Main_Line,Western,16.55,30,89.1,2.969,36.9,60,303.6,0.449,0.259,0.154,1.86,0.3,2,27.3,True,37.1,1129,0.58,6,0.6694,0,0.3703,0.8917,0.245,0.5716
AST-005073,Level_Crossing,Main_Line,Central,28.08,60,30.7,0.511,44.8,100,4710.3,0.45,0.379,0.587,2.45,0.338,0,5.2,True,27.3,752,0.12,8,0.5484,0,0.6324,0.1363,0.1334,0.4083
AST-005074,Signal,Main_Line,Western,3.82,15,18.5,1.236,14.4,100,3367.9,0.601,0.336,0.292,3.49,0.324,0,15.9,False,39.9,2666,0.035,9,0.339,0,0.5891,0.3297,0.4816,0.4331
AST-005075,Points_and_Crossing,Branch_Line,Eastern,15.26,20,4.8,0.238,25.6,80,2636.3,0.805,0.716,0.432,2.49,0.43,0,1.5,False,59.3,276,0.301,30,0.286,0,0.6035,0.0633,0.4583,0.3514
AST-005076,Points_and_Crossing,Branch_Line,Northern,14.69,20,3.7,0.184,26.4,100,3843.1,0.394,0.607,0.176,2.28,0.264,0,5.2,False,10.8,2029,0.359,14,0.468,0,0.6834,0.0491,0.5225,0.4361
AST-005077,Points_and_Crossing,Main_Line,NorthEastern,17.5,20,5.4,0.269,45.0,110,2377.7,0.71,0.416,0.448,2.03,0.465,0,6.9,False,52.5,2228,0.538,50,0.6016,0,0.7828,0.0717,0.7848,0.551
AST-005078,Points_and_Crossing,Branch_Line,Eastern,6.47,20,18.9,0.943,30.4,60,1165.5,0.792,0.149,0.239,4.07,0.294,0,33.1,True,16.1,854,0.467,9,0.2527,0,0.3527,0.2514,0.217,0.277
AST-005079,Track,Branch_Line,NorthEastern,21.52,30,85.0,2.832,11.8,100,2330.7,0.854,0.394,0.36,2.33,0.701,0,5.3,True,14.5,723,0.234,2,0.7428,0,0.3407,0.7552,0.1188,0.5317
AST-005080,Level_Crossing,Branch_Line,Central,12.06,60,13.8,0.23,39.7,100,1930.2,0.276,0.765,0.067,3.46,0.187,0,10.6,False,11.7,200,0.062,29,0.2533,0,0.7152,0.0614,0.3983,0.3656
AST-005081,Points_and_Crossing,Branch_Line,Western,10.09,20,68.6,3.429,23.7,60,1789.8,0.705,0.313,0.446,1.41,0.443,2,17.9,False,13.0,941,0.755,26,0.7155,0,0.5273,0.9,0.5812,0.685
AST-005082,Level_Crossing,Yard,Northern,5.94,60,50.4,0.84,36.4,80,2252.7,0.531,0.471,0.466,4.0,0.3,1,9.7,False,12.1,308,0.23,43,0.001,0,0.6642,0.274,0.5226,0.3465
AST-005083,Track,Siding,Western,27.89,30,9.2,0.308,15.2,100,389.0,0.513,0.282,0.273,2.61,0.392,1,8.4,True,2.6,758,0.607,3,0.3967,0,0.3053,0.1322,0.2021,0.274
AST-005084,Points_and_Crossing,Yard,Northern,3.48,20,4.7,0.234,7.5,80,1368.4,0.445,0.397,0.477,3.8,0.275,0,25.7,True,30.3,819,0.368,1,0.3116,0,0.2448,0.0624,0.1476,0.2047
AST-005085,Points_and_Crossing,Siding,NorthEastern,13.55,20,4.8,0.241,3.0,100,613.1,0.936,0.362,0.399,3.93,0.535,1,15.2,True,70.8,118,0.602,1,0.6884,0,0.2309,0.1143,0.136,0.3248
AST-005086,OHE,Yard,Central,19.02,45,46.5,1.033,27.9,100,2282.8,0.411,0.616,0.529,3.51,0.26,0,10.6,False,4.9,1688,0.083,23,0.3126,0,0.6465,0.2754,0.4915,0.4303
AST-005087,Signal,Main_Line,Western,17.88,15,4.8,0.321,30.3,80,2005.8,0.657,0.246,0.346,3.56,0.671,1,28.5,False,23.6,4812,0.162,35,0.4479,0,0.616,0.1357,0.6865,0.4561
AST-005088,Points_and_Crossing,Yard,Southern,13.94,20,3.0,0.15,10.2,100,1834.2,0.612,0.401,0.205,3.89,0.376,1,27.0,True,9.5,477,0.286,1,0.4182,0,0.3156,0.09,0.1028,0.2581
AST-005089,Bridge,Siding,NorthEastern,25.29,180,514.6,2.859,12.5,60,875.1,0.669,0.272,0.314,3.37,0.437,0,13.1,False,16.9,176,0.127,6,0.6412,1,0.4252,0.7624,0.2751,0.5518
AST-005090,Points_and_Crossing,Main_Line,NorthEastern,9.79,20,8.1,0.404,32.7,110,9650.9,0.997,0.295,0.065,3.34,0.477,0,12.1,False,18.1,1316,0.254,34,0.6409,0,0.7792,0.1078,0.5588,0.5368
AST-005091,Points_and_Crossing,Branch_Line,NorthEastern,19.82,20,13.2,0.66,44.0,80,2461.7,0.822,0.562,0.469,2.06,0.479,1,14.4,False,23.2,1678,0.542,46,0.6315,0,0.7209,0.2259,0.7166,0.5697
AST-005092,Track,Branch_Line,Southern,18.24,30,5.4,0.18,41.9,80,3986.2,0.592,0.222,0.396,3.62,0.474,0,5.1,True,13.9,1002,0.246,13,0.4251,0,0.5526,0.048,0.2084,0.3366
AST-005093,Track,Branch_Line,Southern,15.0,30,107.9,3.598,13.3,80,1767.2,0.655,0.089,0.23,2.35,0.478,0,7.2,False,34.9,614,0.664,7,0.4995,0,0.4958,0.8,0.4248,0.5623
AST-005094,Points_and_Crossing,Main_Line,Central,15.35,20,8.2,0.41,16.6,130,2393.4,0.798,0.231,0.334,3.3,0.589,0,23.2,False,44.2,523,0.414,17,0.386,0,0.6326,0.1095,0.4256,0.3968
AST-005095,Points_and_Crossing,Main_Line,Northern,14.9,20,11.8,0.591,23.7,100,3186.3,0.446,0.121,0.441,2.82,0.549,1,3.4,False,6.8,1218,0.731,20,0.7122,0,0.646,0.2075,0.5643,0.544
AST-005096,Bridge,Siding,Eastern,47.33,180,28.2,0.157,5.8,100,796.2,0.753,0.301,0.346,3.69,0.384,0,10.8,False,26.1,535,0.522,4,0.4807,1,0.4549,0.0418,0.3724,0.347
AST-005097,Bridge,Main_Line,Southern,51.56,180,170.5,0.947,32.3,80,3307.0,0.596,0.182,0.457,2.9,0.572,0,9.1,False,9.5,304,0.318,38,0.7663,1,0.6685,0.2525,0.5106,0.5702
AST-005098,Level_Crossing,Main_Line,NorthEastern,16.57,60,23.5,0.391,45.7,110,2300.9,0.78,0.387,0.205,3.95,0.404,1,15.4,False,15.8,520,0.495,38,0.5623,0,0.7851,0.1543,0.5639,0.5274
AST-005099,Signal,Main_Line,Northern,19.04,15,2.0,0.134,63.3,100,4023.9,0.386,0.048,0.669,3.1,0.45,0,26.1,True,11.1,2869,0.375,13,0.2386,0,0.713,0.0358,0.39,0.3529
AST-005100,Level_Crossing,Branch_Line,Western,28.34,60,28.1,0.469,48.1,60,6144.5,0.639,0.261,0.224,2.54,0.486,1,18.1,True,108.6,713,0.153,15,0.6142,1,0.586,0.175,0.1776,0.4304
AST-005101,Track,Yard,Eastern,13.62,30,23.0,0.767,3.0,80,1077.1,0.613,0.643,0.258,3.84,0.394,2,36.5,True,20.1,666,0.294,1,0.2741,0,0.2059,0.3045,0.1201,0.2381
AST-005102,Track,Siding,NorthEastern,16.22,30,26.3,0.876,5.6,60,934.6,0.751,0.511,0.267,4.25,0.498,0,24.5,True,64.8,105,0.435,1,0.3069,0,0.1808,0.2335,0.1016,0.2199
AST-005103,Track,Yard,Central,2.28,30,111.3,3.711,9.1,80,691.5,0.292,0.271,0.185,3.55,0.195,1,6.1,True,3.1,193,0.546,2,0.3432,0,0.2352,0.85,0.137,0.4066
AST-005104,Track,Branch_Line,Southern,20.56,30,17.4,0.581,26.7,80,2762.6,0.63,0.753,0.365,3.57,0.363,0,24.9,False,46.0,1288,0.495,27,0.3371,1,0.6144,0.1549,0.5639,0.4088
AST-005105,Level_Crossing,Siding,Eastern,26.88,60,181.1,3.019,4.5,130,851.8,0.792,0.471,0.465,1.0,0.579,0,10.0,False,78.1,210,0.315,2,0.8175,0,0.5056,0.8,0.2922,0.6408
AST-005106,Signal,Siding,NorthEastern,22.12,15,33.4,2.226,13.3,100,1731.9,0.716,0.52,0.087,2.0,0.442,0,17.4,False,29.4,171,0.321,8,0.6038,0,0.5333,0.5936,0.3252,0.5383
AST-005107,Bridge,Branch_Line,Southern,35.81,180,11.8,0.066,31.7,100,1351.3,0.737,0.676,0.015,4.37,0.511,0,15.2,False,21.6,969,0.53,31,0.5866,0,0.6442,0.0175,0.5675,0.4587
AST-005108,Level_Crossing,Main_Line,Northern,19.27,60,7.4,0.123,49.7,110,1882.3,0.454,0.099,0.384,3.55,0.142,0,25.3,False,23.3,935,0.104,48,0.5031,0,0.7996,0.0328,0.5787,0.4858
AST-005109,Points_and_Crossing,Siding,NorthEastern,1.55,20,54.1,2.704,8.1,130,1038.7,0.621,0.481,0.518,2.99,0.305,1,23.7,True,16.8,370,0.579,1,0.4715,0,0.3349,0.771,0.1525,0.4575
AST-005110,Level_Crossing,Siding,Eastern,29.94,60,55.2,0.92,7.6,80,786.1,0.626,0.772,0.467,2.93,0.547,1,9.3,True,31.0,546,0.477,2,0.4539,0,0.2282,0.2953,0.1525,0.3013
AST-005111,Track,Main_Line,Eastern,3.79,30,7.0,0.232,23.2,100,1935.5,0.824,0.419,0.045,4.44,0.569,0,8.0,False,8.8,227,0.587,14,0.2516,0,0.6051,0.0619,0.418,0.3352
AST-005112,Track,Branch_Line,Northern,13.09,30,5.0,0.166,22.5,110,762.4,0.429,0.044,0.606,4.17,0.273,0,2.2,True,46.6,352,0.151,7,0.1753,1,0.3846,0.0443,0.1004,0.1941
AST-005113,Signal,Branch_Line,Central,16.99,15,13.6,0.906,29.8,130,4206.6,0.354,0.279,0.445,3.22,0.334,0,24.5,False,25.2,762,0.245,35,0.1826,0,0.7752,0.2415,0.5167,0.4252
AST-005114,OHE,Main_Line,Southern,1.04,45,38.2,0.849,48.3,80,7652.2,0.648,0.427,0.072,4.72,0.304,0,20.2,False,24.6,1837,0.261,57,0.4239,1,0.8257,0.2265,0.7378,0.5422
AST-005115,Bridge,Branch_Line,Western,62.8,180,49.1,0.273,9.7,60,2432.4,0.46,0.269,0.163,3.12,0.459,0,8.5,False,19.3,1573,0.434,6,0.4558,0,0.4527,0.0727,0.4528,0.3586
AST-005116,Level_Crossing,Yard,Southern,2.49,60,86.5,1.441,42.9,100,1688.9,0.615,0.291,0.4,3.93,0.358,0,5.9,False,60.0,48,0.028,44,0.5712,0,0.7288,0.3844,0.4664,0.5561
AST-005117,Bridge,Branch_Line,Northern,68.15,180,391.4,2.174,25.3,60,623.5,0.374,0.337,0.134,2.16,0.255,0,7.0,False,20.3,649,0.124,18,0.632,1,0.5029,0.5799,0.3838,0.543
AST-005118,Track,Branch_Line,Northern,1.03,30,110.7,3.689,43.1,110,711.8,0.446,0.254,0.392,3.57,0.34,0,3.7,False,36.4,1747,0.795,26,0.2035,0,0.7203,0.8,0.6562,0.5756
AST-005119,OHE,Main_Line,Northern,26.81,45,39.0,0.868,21.4,80,2109.4,0.324,0.337,0.224,2.62,0.276,1,15.3,False,33.6,1202,0.254,22,0.4498,1,0.5596,0.2814,0.4794,0.4451
AST-005120,Track,Main_Line,NorthEastern,1.55,30,0.9,0.031,24.5,60,3936.2,0.993,0.684,0.253,4.54,0.472,0,4.1,False,8.1,369,0.203,21,0.4006,0,0.5965,0.0083,0.3938,0.3603
AST-005121,Track,Main_Line,Western,24.75,30,22.6,0.755,9.5,60,7420.8,0.485,0.539,0.521,2.98,0.353,1,12.7,False,19.9,888,0.331,5,0.448,0,0.5285,0.2513,0.3693,0.4112
AST-005122,OHE,Branch_Line,Eastern,8.67,45,27.4,0.609,27.5,130,1162.2,0.92,0.603,0.412,3.89,0.539,0,10.0,True,7.7,446,0.294,8,0.2925,0,0.4679,0.1624,0.1426,0.2901
AST-005123,Points_and_Crossing,Branch_Line,Southern,3.63,20,16.7,0.834,6.6,100,2859.9,0.666,0.378,0.068,4.14,0.234,0,4.1,True,17.7,752,0.582,1,0.1258,0,0.3219,0.2225,0.1849,0.2177
AST-005124,Points_and_Crossing,Siding,Southern,1.45,20,19.7,0.983,19.3,100,1231.4,0.655,0.184,0.199,4.11,0.139,0,8.8,True,16.0,141,0.604,2,0.2643,0,0.3582,0.2621,0.1442,0.2739
AST-005125,Track,Main_Line,NorthEastern,33.45,30,48.2,1.605,19.7,80,318.2,0.833,0.126,0.408,2.96,0.581,2,13.5,False,18.0,2614,0.303,11,0.7116,1,0.4947,0.528,0.5426,0.5753
AST-005126,Points_and_Crossing,Siding,Western,18.58,20,0.5,0.024,11.0,60,529.5,0.621,0.109,0.092,1.51,0.498,1,4.7,False,20.2,328,0.286,12,0.5291,0,0.4043,0.0564,0.3545,0.3473
AST-005127,OHE,Branch_Line,Northern,10.18,45,19.3,0.429,13.0,60,1919.8,0.313,0.48,0.384,5.0,0.233,0,11.8,False,11.0,969,0.391,15,0.4036,0,0.4594,0.1145,0.4464,0.3545
AST-005128,Track,Main_Line,Northern,18.3,30,12.8,0.425,26.7,80,3372.4,0.35,0.507,0.24,4.43,0.077,0,5.9,False,10.8,313,0.169,23,0.1972,0,0.6327,0.1134,0.394,0.3364
AST-005129,Track,Main_Line,Central,39.22,30,119.3,3.977,59.4,60,4778.3,0.545,0.144,0.593,1.4,0.473,2,36.0,False,3.5,1514,0.449,70,0.746,1,0.855,0.9,0.766,0.8202
AST-005130,Level_Crossing,Yard,Northern,9.77,60,63.2,1.054,13.8,80,1394.6,0.403,0.968,0.279,3.75,0.175,0,21.9,True,28.2,124,0.133,3,0.1622,0,0.2875,0.281,0.0543,0.2133
AST-005131,Track,Siding,Western,1.85,30,25.8,0.86,13.1,100,803.8,0.616,0.088,0.337,3.19,0.279,0,16.3,True,92.7,260,0.199,3,0.194,0,0.3037,0.2294,0.0789,0.2185
AST-005132,OHE,Siding,Northern,8.67,45,11.3,0.252,6.9,80,983.5,0.483,0.174,0.62,3.9,0.284,0,8.6,False,28.5,440,0.12,5,0.3478,1,0.4293,0.0671,0.2899,0.2934
AST-005133,Bridge,Main_Line,NorthEastern,16.54,180,126.2,0.701,31.2,80,6011.9,0.783,0.524,0.674,3.69,0.478,0,33.1,False,18.9,391,0.342,36,0.4566,1,0.712,0.1869,0.511,0.474
AST-005134,Bridge,Branch_Line,Northern,55.5,180,58.7,0.326,7.3,60,365.7,0.35,0.452,0.355,2.85,0.213,0,20.1,True,9.8,700,0.09,1,0.3929,0,0.1751,0.087,0.0821,0.2045
AST-005135,Track,Yard,Southern,39.42,30,17.3,0.576,11.9,60,994.6,0.65,0.565,0.201,1.75,0.512,0,6.9,True,18.5,558,0.501,2,0.6767,1,0.2245,0.1535,0.1583,0.3325
AST-005136,Signal,Main_Line,Central,13.43,15,15.2,1.014,40.1,100,836.4,0.527,0.588,0.197,3.12,0.429,0,10.5,True,39.5,1374,0.023,12,0.3104,0,0.4845,0.2703,0.1891,0.3344
AST-005137,Signal,Main_Line,Eastern,24.92,15,57.1,3.809,33.5,100,3223.2,0.795,0.607,0.51,1.0,0.649,2,29.5,False,102.7,307,0.306,37,0.7873,1,0.7123,0.9,0.5026,0.7503
AST-005138,Points_and_Crossing,Yard,Eastern,6.31,20,19.1,0.953,20.5,130,814.4,0.811,0.433,0.113,3.09,0.422,0,9.2,True,45.0,741,0.614,3,0.3423,1,0.4108,0.2541,0.2021,0.3198
AST-005139,Signal,Branch_Line,Southern,18.47,15,16.4,1.095,45.9,60,3006.8,0.394,0.234,0.395,2.09,0.413,0,31.3,True,35.8,1417,0.079,9,0.4978,0,0.5119,0.2919,0.1863,0.4038
AST-005140,Track,Branch_Line,Central,15.98,30,20.5,0.683,19.1,100,3707.9,0.481,0.133,0.298,3.66,0.239,1,19.3,False,86.8,286,0.184,15,0.26,0,0.6309,0.2321,0.3482,0.3775
AST-005141,Signal,Main_Line,NorthEastern,9.48,15,28.0,1.868,28.2,110,6136.4,0.745,0.867,0.264,3.2,0.347,0,2.2,False,2.9,676,0.053,18,0.4689,1,0.7495,0.4981,0.3718,0.5458
AST-005142,Points_and_Crossing,Yard,NorthEastern,3.77,20,6.9,0.347,9.8,80,2240.9,0.727,0.253,0.401,4.88,0.401,0,5.8,True,24.5,547,0.647,1,0.2065,0,0.2863,0.0926,0.1808,0.1981
AST-005143,Points_and_Crossing,Main_Line,Southern,14.15,20,37.6,1.881,25.2,100,3596.6,0.496,0.544,0.296,1.82,0.209,0,8.4,True,3.4,348,0.75,4,0.635,1,0.468,0.5015,0.2023,0.4866
AST-005144,Track,Siding,Eastern,41.44,30,53.6,1.786,6.8,80,672.5,0.449,0.392,0.179,1.64,0.218,0,8.3,True,52.4,297,0.385,1,0.5323,1,0.2194,0.4763,0.1075,0.3607
AST-005145,OHE,Branch_Line,Northern,7.1,45,158.4,3.519,21.4,100,2081.7,0.297,0.302,0.276,3.01,0.137,0,4.8,False,84.4,448,0.462,15,0.5437,0,0.5973,0.8,0.4173,0.6049
AST-005146,Level_Crossing,Main_Line,Eastern,14.24,60,135.5,2.258,41.9,110,4969.7,0.616,0.161,0.321,2.87,0.39,0,4.4,False,18.2,2277,0.116,25,0.4207,0,0.8401,0.602,0.5589,0.6126
AST-005147,Signal,Branch_Line,Southern,2.43,15,11.6,0.776,32.3,100,4811.5,0.625,0.372,0.512,4.08,0.254,0,13.0,True,81.0,78,0.622,5,0.1263,0,0.5522,0.207,0.1601,0.2793
AST-005148,Points_and_Crossing,Main_Line,NorthEastern,19.62,20,37.4,1.868,36.1,80,7586.8,0.765,0.771,0.393,1.0,0.5,0,36.1,False,5.8,803,0.353,22,0.5485,0,0.7448,0.4981,0.4659,0.5824
AST-005149,Level_Crossing,Main_Line,Central,21.3,60,51.3,0.854,28.2,80,3762.6,0.527,0.381,0.178,3.13,0.213,2,9.7,False,37.5,608,0.259,19,0.5595,1,0.6548,0.3278,0.4133,0.5082
AST-005150,Track,Main_Line,Northern,22.06,30,111.3,3.711,34.5,100,1368.2,0.496,0.247,0.112,2.46,0.315,2,16.8,False,40.4,1947,0.367,37,0.4524,1,0.6636,0.9,0.6514,0.6575
AST-005151,Track,Siding,Northern,39.26,30,64.9,2.164,15.6,80,694.1,0.228,0.369,0.419,1.03,0.236,0,12.2,False,62.9,632,0.546,9,0.5153,0,0.4787,0.5772,0.4143,0.5046
AST-005152,Track,Branch_Line,NorthEastern,38.8,30,16.8,0.561,33.0,80,1750.5,0.845,0.144,0.069,1.89,0.537,0,8.7,True,11.0,507,0.293,8,0.5478,0,0.4264,0.1497,0.1475,0.3518
AST-005153,Points_and_Crossing,Yard,Central,16.5,20,1.1,0.054,8.8,100,1400.7,0.626,0.23,0.294,3.13,0.433,0,12.9,False,20.8,870,0.232,9,0.193,0,0.4931,0.0144,0.3715,0.2652
AST-005154,Track,Main_Line,Southern,33.09,30,52.8,1.759,18.6,110,2752.5,0.514,0.556,0.451,2.77,0.362,0,11.1,True,52.0,2249,0.173,5,0.6763,1,0.4179,0.469,0.2512,0.4832
AST-005155,Level_Crossing,Main_Line,Western,29.37,60,10.5,0.175,53.4,80,739.1,0.711,0.675,0.234,2.62,0.58,0,11.1,False,26.3,4819,0.478,57,0.6645,1,0.7319,0.0468,0.8781,0.5623
AST-005156,Track,Branch_Line,Western,6.05,30,31.2,1.04,14.9,80,607.9,0.69,0.315,0.446,4.31,0.289,0,14.5,True,16.1,148,0.319,2,0.3861,0,0.2715,0.2773,0.0878,0.2798
AST-005157,Track,Branch_Line,Central,17.97,30,94.1,3.135,17.1,80,1581.9,0.511,0.545,0.118,2.27,0.42,0,13.2,False,78.5,670,0.661,14,0.6657,0,0.5156,0.8,0.4696,0.6248
AST-005158,Track,Yard,Southern,36.84,30,29.4,0.98,12.0,100,2674.7,0.554,0.139,0.045,2.51,0.446,0,8.2,False,26.9,563,0.305,8,0.6682,0,0.5522,0.2614,0.3546,0.4847
AST-005159,Signal,Main_Line,Western,8.65,15,13.0,0.864,31.8,80,4549.7,0.502,0.139,0.201,4.61,0.268,0,17.1,False,57.1,1201,0.06,18,0.2894,1,0.7026,0.2303,0.4171,0.4177
AST-005160,Track,Siding,NorthEastern,27.09,30,24.4,0.813,14.2,110,1028.1,0.721,0.481,0.22,3.2,0.416,0,4.4,True,19.6,716,0.778,3,0.165,1,0.3371,0.2167,0.2328,0.2397
AST-005161,Signal,Siding,Western,23.24,15,31.8,2.123,11.1,130,634.6,0.589,0.485,0.208,1.13,0.505,1,9.9,True,21.7,207,0.494,1,0.6143,1,0.3433,0.6161,0.1219,0.4596
AST-005162,Track,Branch_Line,Central,24.22,30,4.4,0.146,11.8,110,1129.9,0.568,0.26,0.611,3.83,0.444,0,8.0,True,65.7,743,0.155,2,0.2075,0,0.3243,0.039,0.1047,0.185
AST-005163,Bridge,Main_Line,Eastern,17.71,180,43.3,0.241,54.0,80,3015.0,0.646,0.173,0.478,3.57,0.455,0,28.3,False,12.4,1395,0.692,37,0.1918,0,0.8044,0.0642,0.6706,0.4155
AST-005164,Track,Yard,Northern,1.44,30,112.1,3.737,10.5,110,1987.9,0.182,0.58,0.546,2.9,0.148,0,10.5,False,55.9,254,0.139,6,0.1569,0,0.5412,0.8,0.2839,0.452
AST-005165,Level_Crossing,Branch_Line,Eastern,25.1,60,22.4,0.373,13.4,60,3361.7,0.736,0.55,0.297,3.11,0.55,1,18.8,False,17.5,760,0.245,7,0.4072,0,0.5054,0.1495,0.3532,0.3641
AST-005166,OHE,Main_Line,Western,4.52,45,17.0,0.378,38.8,100,1562.0,0.484,0.172,0.577,3.7,0.352,0,12.4,False,56.3,3758,0.313,41,0.0965,0,0.6975,0.1009,0.7517,0.3762
AST-005167,Track,Siding,Eastern,30.38,30,51.6,1.719,6.4,60,444.2,0.713,0.168,0.35,2.12,0.474,0,19.1,True,9.4,412,0.556,1,0.4628,0,0.1714,0.4585,0.1514,0.3276
AST-005168,OHE,Main_Line,Eastern,4.97,45,14.7,0.326,20.4,100,1565.0,0.845,0.279,0.398,3.18,0.394,1,30.1,False,6.5,1483,0.257,21,0.2454,0,0.5749,0.1368,0.4976,0.3549
AST-005169,Signal,Yard,Northern,1.78,15,9.2,0.613,17.1,80,448.9,0.26,0.459,0.418,4.8,0.205,0,11.2,True,13.5,325,0.432,4,0.4845,1,0.2815,0.1635,0.1368,0.2912
AST-005170,Track,Yard,NorthEastern,8.17,30,10.0,0.334,5.8,100,1146.6,0.786,0.586,0.397,4.53,0.31,0,9.9,False,34.7,1153,0.177,6,0.4212,0,0.4656,0.089,0.3664,0.3432
AST-005171,Track,Branch_Line,Western,40.02,30,27.4,0.912,18.9,80,1508.0,0.419,0.845,0.367,2.23,0.27,0,3.8,False,52.7,1028,0.338,10,0.4729,0,0.5254,0.2431,0.4115,0.422
AST-005172,Signal,Main_Line,Northern,24.6,15,11.0,0.733,47.9,100,2734.4,0.28,0.191,0.25,3.11,0.263,0,6.9,False,26.9,748,0.387,45,0.2953,0,0.7936,0.1954,0.6023,0.4659
AST-005173,Bridge,Main_Line,Western,13.98,180,131.1,0.728,54.8,80,6886.4,0.375,0.09,0.405,4.85,0.111,0,2.7,False,41.5,738,0.393,57,0.1346,0,0.8692,0.1942,0.6726,0.4506
AST-005174,Track,Branch_Line,Northern,42.66,30,67.6,2.254,15.1,110,4651.2,0.518,0.181,0.61,1.74,0.31,0,38.9,False,35.1,1235,0.533,14,0.5293,1,0.6518,0.6012,0.4912,0.5783
AST-005175,Track,Yard,NorthEastern,2.65,30,8.9,0.297,9.9,100,615.9,0.724,0.349,0.6,4.48,0.43,0,5.3,True,2.6,690,0.525,2,0.2747,0,0.2767,0.0791,0.1742,0.2113
AST-005176,Signal,Siding,NorthEastern,10.7,15,14.0,0.935,10.9,110,905.2,0.852,0.479,0.39,3.63,0.506,0,11.1,True,28.8,219,0.091,3,0.4341,1,0.3113,0.2492,0.054,0.294
AST-005177,Signal,Main_Line,Central,22.5,15,56.8,3.785,81.5,110,6618.2,0.35,0.403,0.33,1.0,0.235,1,9.4,True,70.0,660,0.519,25,0.4747,0,0.7615,0.85,0.3045,0.629
AST-005178,Points_and_Crossing,Branch_Line,NorthEastern,6.24,20,58.1,2.905,24.0,100,2027.7,0.76,0.534,0.113,2.66,0.424,0,23.8,False,37.7,985,0.363,15,0.4117,0,0.613,0.7748,0.4423,0.5675
